date,open,high,low,close,volume
2006-04-06,659000,666000,653000,657000,455479
2006-04-07,658000,660000,648000,654000,370289
2006-04-10,645000,649000,637000,642000,422457
2006-04-11,637000,640000,626000,636000,315382
2006-04-12,632000,633000,626000,630000,245702
2006-04-13,626000,638000,625000,638000,472926
2006-04-14,638000,664000,635000,655000,656189
2006-04-17,660000,661000,645000,648000,276017
2006-04-18,648000,660000,644000,655000,408610
2006-04-19,673000,675000,663000,665000,454502
2006-04-20,665000,672000,661000,663000,354217
2006-04-21,670000,697000,667000,690000,811536
2006-04-24,690000,690000,670000,673000,629815
2006-04-25,658000,672000,653000,660000,573428
2006-04-26,660000,668000,654000,668000,444159
2006-04-27,668000,670000,658000,664000,387665
2006-04-28,662000,662000,643000,644000,558038
2006-05-02,644000,651000,632000,649000,554295
2006-05-03,649000,656000,639000,639000,422943
2006-05-04,639000,647000,635000,645000,358570
2006-05-08,655000,662000,651000,655000,360331
2006-05-09,658000,668000,657000,661000,374489
2006-05-10,661000,665000,652000,657000,358504
2006-05-11,657000,663000,653000,663000,370124
2006-05-12,660000,660000,641000,655000,505552
2006-05-15,646000,650000,639000,650000,564701
2006-05-16,648000,650000,637000,641000,444398
2006-05-17,642000,660000,642000,653000,456718
2006-05-18,638000,644000,633000,641000,449293
2006-05-19,642000,644000,631000,638000,444471
2006-05-22,638000,640000,623000,624000,417043
2006-05-23,615000,633000,611000,630000,596744
2006-05-24,630000,634000,615000,629000,556616
2006-05-25,629000,631000,615000,616000,515523
2006-05-26,626000,632000,617000,620000,481028
2006-05-29,622000,627000,620000,622000,303251
2006-05-30,622000,624000,612000,612000,421709
2006-06-01,607000,616000,601000,606000,600278
2006-06-02,611000,618000,606000,614000,388064
2006-06-05,618000,619000,610000,613000,319869
2006-06-07,596000,605000,596000,599000,613711
2006-06-08,599000,599000,575000,575000,828960
2006-06-09,578000,583000,573000,575000,611160
2006-06-12,576000,576000,563000,572000,478698
2006-06-13,560000,561000,548000,549000,826105
2006-06-14,544000,561000,541000,553000,652894
2006-06-15,564000,564000,553000,553000,384950
2006-06-16,576000,577000,565000,571000,562580
2006-06-19,571000,576000,561000,564000,417912
2006-06-20,563000,566000,552000,556000,391732
2006-06-21,556000,564000,555000,556000,275733
2006-06-22,565000,572000,560000,565000,467571
2006-06-23,565000,571000,561000,568000,297930
2006-06-26,570000,585000,570000,582000,463995
2006-06-27,585000,590000,583000,583000,315355
2006-06-28,575000,580000,571000,580000,368498
2006-06-29,585000,592000,584000,590000,319977
2006-06-30,607000,609000,602000,603000,589329
2006-07-03,607000,611000,604000,605000,251869
2006-07-04,611000,612000,601000,601000,190793
2006-07-05,585000,605000,585000,603000,269876
2006-07-06,593000,600000,590000,598000,350618
2006-07-07,601000,606000,600000,601000,288042
2006-07-10,594000,607000,589000,606000,358169
2006-07-11,594000,612000,594000,608000,338181
2006-07-12,606000,612000,599000,608000,469399
2006-07-13,600000,609000,595000,600000,475982
2006-07-14,587000,591000,582000,584000,487421
2006-07-18,576000,584000,576000,582000,303848
2006-07-19,580000,588000,580000,580000,284263
2006-07-20,594000,598000,590000,598000,442084
2006-07-21,591000,597000,590000,597000,197197
2006-07-24,587000,594000,583000,588000,309236
2006-07-25,596000,602000,594000,598000,333605
2006-07-26,598000,604000,596000,599000,153988
2006-07-27,599000,605000,594000,604000,305647
2006-07-28,600000,604000,597000,600000,196304
2006-07-31,610000,614000,608000,608000,553216
2006-08-01,609000,615000,605000,605000,267449
2006-08-02,603000,614000,602000,609000,218896
2006-08-03,618000,619000,610000,610000,251309
2006-08-04,612000,617000,612000,615000,162429
2006-08-07,619000,619000,604000,606000,301027
2006-08-08,605000,617000,605000,615000,279143
2006-08-09,615000,623000,609000,616000,302756
2006-08-10,616000,620000,609000,614000,349779
2006-08-11,617000,622000,607000,607000,331499
2006-08-14,610000,611000,600000,605000,344119
2006-08-16,618000,622000,614000,618000,394115
2006-08-17,630000,647000,629000,644000,776523
2006-08-18,650000,665000,647000,658000,754939
2006-08-21,660000,668000,655000,657000,367493
2006-08-22,648000,658000,648000,658000,393161
2006-08-23,654000,658000,644000,646000,294230
2006-08-24,639000,641000,631000,637000,355650
2006-08-25,642000,651000,639000,646000,320356
2006-08-28,650000,652000,643000,643000,214444
2006-08-29,652000,661000,650000,660000,309598
2006-08-30,660000,661000,649000,652000,283944
2006-08-31,654000,662000,650000,650000,413401
2006-09-01,652000,657000,649000,653000,179028
2006-09-04,662000,662000,655000,656000,179730
2006-09-05,656000,660000,652000,657000,146528
2006-09-06,658000,658000,651000,654000,165470
2006-09-07,646000,651000,643000,649000,202533
2006-09-08,644000,650000,644000,647000,167494
2006-09-11,647000,649000,633000,633000,366389
2006-09-12,638000,642000,629000,632000,353782
2006-09-13,640000,645000,637000,642000,499576
2006-09-14,642000,655000,641000,655000,620439
2006-09-15,653000,658000,651000,656000,239772
2006-09-18,657000,679000,657000,673000,527198
2006-09-19,673000,678000,671000,672000,289412
2006-09-20,663000,669000,659000,667000,315110
2006-09-21,674000,677000,664000,665000,285264
2006-09-22,658000,661000,652000,654000,235364
2006-09-25,650000,658000,648000,650000,250113
2006-09-26,654000,658000,646000,651000,257110
2006-09-27,655000,663000,655000,659000,355216
2006-09-28,662000,672000,660000,668000,343998
2006-09-29,669000,672000,661000,664000,226625
2006-10-02,659000,669000,659000,665000,290037
2006-10-04,659000,660000,647000,648000,403729
2006-10-09,652000,657000,625000,642000,597019
2006-10-10,642000,650000,640000,640000,197276
2006-10-11,635000,644000,633000,640000,216929
2006-10-12,636000,645000,634000,636000,372132
2006-10-13,645000,648000,642000,644000,269853
2006-10-16,652000,658000,646000,650000,340581
2006-10-17,650000,651000,642000,647000,183493
2006-10-18,641000,644000,636000,642000,323106
2006-10-19,645000,648000,632000,636000,334332
2006-10-20,635000,638000,629000,631000,464194
2006-10-23,631000,631000,620000,625000,433013
2006-10-24,630000,633000,623000,626000,363472
2006-10-25,624000,631000,621000,625000,354819
2006-10-26,627000,634000,625000,629000,333162
2006-10-27,629000,629000,616000,620000,441651
2006-10-30,617000,619000,607000,609000,402440
2006-10-31,607000,616000,603000,611000,482808
2006-11-01,618000,620000,613000,615000,279048
2006-11-02,614000,619000,611000,614000,260489
2006-11-03,617000,620000,609000,611000,280251
2006-11-06,609000,610000,599000,605000,348796
2006-11-07,615000,615000,605000,609000,355836
2006-11-08,615000,621000,615000,615000,280736
2006-11-09,620000,631000,618000,631000,565233
2006-11-10,628000,632000,626000,629000,269615
2006-11-13,636000,640000,633000,639000,330929
2006-11-14,648000,650000,644000,647000,373706
2006-11-15,655000,662000,653000,662000,597223
2006-11-16,676000,676000,657000,657000,380746
2006-11-17,658000,658000,653000,654000,185934
2006-11-20,656000,656000,647000,652000,288586
2006-11-21,653000,656000,648000,650000,210661
2006-11-22,647000,660000,647000,660000,243090
2006-11-23,663000,665000,651000,654000,249849
2006-11-24,654000,656000,646000,652000,182419
2006-11-27,647000,650000,639000,642000,322215
2006-11-28,631000,637000,630000,630000,322048
2006-11-29,628000,637000,628000,629000,339139
2006-11-30,636000,644000,635000,638000,331362
2006-12-01,640000,645000,639000,640000,168014
2006-12-04,643000,646000,637000,641000,200100
2006-12-05,648000,651000,638000,638000,350827
2006-12-06,638000,640000,629000,635000,262821
2006-12-07,629000,635000,625000,626000,297643
2006-12-08,617000,618000,608000,611000,510161
2006-12-11,610000,612000,602000,604000,451199
2006-12-12,606000,610000,599000,600000,328052
2006-12-13,600000,609000,600000,602000,347571
2006-12-14,603000,614000,600000,614000,869434
2006-12-15,614000,615000,607000,608000,473796
2006-12-18,610000,615000,608000,610000,404331
2006-12-19,610000,614000,608000,610000,342849
2006-12-20,609000,620000,609000,616000,484659
2006-12-21,619000,620000,613000,615000,322380
2006-12-22,612000,614000,608000,610000,346335
2006-12-26,609000,611000,602000,606000,311490
2006-12-27,611000,614000,604000,612000,196598
2006-12-28,616000,619000,610000,613000,218266
2007-01-02,620000,627000,616000,625000,355265
2007-01-03,627000,628000,611000,611000,394730
2007-01-04,611000,612000,603000,607000,381464
2007-01-05,608000,609000,595000,595000,586649
2007-01-08,592000,594000,579000,582000,682494
2007-01-09,587000,594000,582000,586000,402197
2007-01-10,582000,584000,575000,578000,522576
2007-01-11,579000,588000,578000,582000,613040
2007-01-12,590000,606000,585000,603000,826085
2007-01-15,612000,615000,607000,612000,673506
2007-01-16,615000,615000,611000,613000,310451
2007-01-17,610000,610000,597000,602000,498084
2007-01-18,599000,599000,589000,595000,435259
2007-01-19,588000,588000,579000,585000,744502
2007-01-22,585000,593000,583000,591000,424080
2007-01-23,591000,600000,588000,596000,515474
2007-01-24,600000,604000,599000,601000,285136
2007-01-25,606000,608000,602000,603000,235971
2007-01-26,600000,600000,587000,587000,769965
2007-01-29,590000,591000,577000,578000,595390
2007-01-30,582000,586000,575000,583000,427479
2007-01-31,585000,585000,575000,579000,375461
2007-02-01,576000,584000,576000,580000,407592
2007-02-02,583000,591000,580000,587000,767090
2007-02-05,589000,590000,583000,586000,484554
2007-02-06,585000,588000,583000,587000,296092
2007-02-07,588000,589000,580000,586000,427843
2007-02-08,588000,590000,580000,581000,515750
2007-02-09,579000,586000,579000,585000,316085
2007-02-12,580000,580000,569000,572000,925768
2007-02-13,569000,571000,560000,562000,791736
2007-02-14,567000,573000,567000,567000,630109
2007-02-15,581000,582000,569000,574000,629396
2007-02-16,578000,592000,574000,590000,856061
2007-02-20,595000,602000,588000,600000,466277
2007-02-21,602000,612000,600000,606000,553852
2007-02-22,606000,612000,602000,602000,369153
2007-02-23,603000,604000,590000,593000,528882
2007-02-26,587000,589000,579000,583000,588859
2007-02-27,586000,586000,575000,581000,449491
2007-02-28,558000,570000,558000,567000,907799
2007-03-02,561000,572000,559000,566000,674137
2007-03-05,562000,572000,561000,563000,551685
2007-03-06,565000,579000,565000,569000,581082
2007-03-07,575000,576000,565000,570000,533148
2007-03-08,570000,582000,567000,574000,581132
2007-03-09,583000,589000,580000,586000,624981
2007-03-12,590000,602000,590000,602000,633907
2007-03-13,604000,604000,593000,600000,336560
2007-03-14,586000,588000,580000,584000,501489
2007-03-15,585000,592000,584000,586000,491675
2007-03-16,586000,593000,581000,589000,290331
2007-03-19,587000,590000,582000,587000,251118
2007-03-20,585000,587000,575000,579000,430997
2007-03-21,581000,585000,575000,579000,251192
2007-03-22,585000,589000,582000,582000,442398
2007-03-23,584000,586000,576000,580000,345432
2007-03-26,582000,585000,578000,584000,317996
2007-03-27,582000,583000,577000,580000,375604
2007-03-28,580000,580000,570000,572000,452146
2007-03-29,565000,574000,564000,569000,615086
2007-03-30,569000,569000,562000,563000,455340
2007-04-02,564000,571000,564000,566000,400701
2007-04-03,567000,578000,566000,574000,393533
2007-04-04,583000,597000,581000,595000,895368
2007-04-05,601000,603000,591000,593000,315446
2007-04-06,596000,598000,584000,587000,308915
2007-04-09,590000,590000,583000,584000,255566
2007-04-10,584000,589000,576000,578000,445632
2007-04-11,584000,601000,583000,599000,849659
2007-04-12,597000,604000,594000,604000,687057
2007-04-13,604000,610000,595000,601000,717531
2007-04-16,599000,603000,593000,593000,404544
2007-04-17,596000,599000,588000,593000,447858
2007-04-18,590000,591000,581000,583000,504000
2007-04-19,581000,582000,568000,569000,642283
2007-04-20,574000,578000,571000,573000,334966
2007-04-23,578000,584000,570000,570000,371509
2007-04-24,574000,577000,568000,571000,502092
2007-04-25,576000,578000,562000,564000,590415
2007-04-26,570000,581000,570000,580000,542671
2007-04-27,581000,587000,573000,580000,608528
2007-04-30,580000,583000,569000,574000,377020
2007-05-02,570000,580000,570000,575000,330000
2007-05-03,578000,581000,573000,574000,293331
2007-05-04,574000,578000,574000,576000,242355
2007-05-07,580000,587000,578000,587000,585381
2007-05-08,588000,593000,579000,582000,609400
2007-05-09,580000,586000,574000,580000,388931
2007-05-10,585000,586000,575000,575000,425696
2007-05-11,575000,577000,569000,573000,361271
2007-05-14,575000,578000,570000,574000,303571
2007-05-15,574000,575000,569000,573000,332598
2007-05-16,569000,574000,569000,570000,274571
2007-05-17,569000,573000,562000,566000,659833
2007-05-18,560000,561000,548000,554000,887355
2007-05-21,547000,558000,546000,552000,541705
2007-05-22,556000,567000,556000,565000,818029
2007-05-23,566000,568000,559000,562000,376001
2007-05-25,550000,557000,550000,552000,610558
2007-05-28,550000,551000,546000,548000,394294
2007-05-29,546000,547000,535000,537000,688101
2007-05-30,537000,537000,525000,532000,788854
2007-05-31,536000,542000,532000,535000,646556
2007-06-01,546000,559000,543000,556000,965614
2007-06-04,566000,578000,563000,572000,1083523
2007-06-05,575000,582000,569000,571000,610785
2007-06-07,559000,570000,559000,569000,482594
2007-06-08,562000,576000,561000,572000,672987
2007-06-11,578000,585000,572000,578000,669738
2007-06-12,572000,583000,572000,578000,347447
2007-06-13,575000,577000,567000,573000,357930
2007-06-14,580000,581000,573000,581000,639714
2007-06-15,578000,579000,571000,574000,481646
2007-06-18,580000,590000,576000,589000,684731
2007-06-19,594000,594000,583000,585000,381509
2007-06-20,587000,588000,574000,577000,572511
2007-06-21,586000,592000,579000,589000,921332
2007-06-22,596000,601000,588000,591000,830912
2007-06-25,588000,597000,585000,588000,394549
2007-06-26,591000,593000,583000,588000,391951
2007-06-27,584000,586000,579000,581000,347123
2007-06-28,581000,585000,575000,578000,409739
2007-06-29,578000,579000,566000,566000,576459
2007-07-02,558000,567000,558000,565000,306054
2007-07-03,572000,575000,568000,571000,519591
2007-07-04,573000,584000,572000,578000,430156
2007-07-05,587000,593000,582000,591000,668376
2007-07-06,603000,632000,599000,627000,1657421
2007-07-09,638000,649000,633000,643000,1269926
2007-07-10,639000,647000,629000,629000,676063
2007-07-11,621000,638000,620000,635000,531478
2007-07-12,635000,652000,634000,646000,571650
2007-07-13,665000,687000,659000,687000,1373929
2007-07-16,685000,686000,648000,650000,967675
2007-07-18,658000,662000,640000,640000,753917
2007-07-19,635000,649000,631000,636000,596973
2007-07-20,641000,661000,636000,661000,577445
2007-07-23,653000,660000,649000,658000,408561
2007-07-24,659000,663000,646000,654000,358818
2007-07-25,640000,653000,640000,648000,398524
2007-07-26,649000,652000,626000,626000,624477
2007-07-27,617000,618000,596000,596000,1146364
2007-07-30,596000,610000,593000,610000,611850
2007-07-31,615000,616000,609000,614000,460355
2007-08-01,600000,605000,576000,581000,1060710
2007-08-02,589000,596000,576000,590000,586141
2007-08-03,600000,607000,589000,590000,605194
2007-08-06,573000,586000,572000,584000,533294
2007-08-07,595000,596000,582000,584000,314548
2007-08-08,590000,602000,587000,602000,412545
2007-08-09,620000,625000,616000,621000,848994
2007-08-10,606000,608000,598000,603000,614480
2007-08-13,606000,617000,601000,613000,352710
2007-08-14,612000,621000,607000,612000,338452
2007-08-16,584000,590000,579000,580000,1019576
2007-08-17,587000,590000,568000,572000,750269
2007-08-20,590000,592000,585000,590000,480255
2007-08-21,590000,599000,586000,592000,360890
2007-08-22,596000,602000,592000,594000,404209
2007-08-23,610000,613000,597000,599000,399470
2007-08-24,595000,597000,583000,586000,378526
2007-08-27,591000,600000,575000,577000,433787
2007-08-28,574000,577000,568000,576000,524180
2007-08-29,558000,568000,558000,562000,642367
2007-08-30,575000,578000,569000,572000,384634
2007-08-31,570000,591000,570000,591000,604518
2007-09-03,591000,591000,575000,576000,397640
2007-09-04,576000,583000,571000,575000,299246
2007-09-05,580000,585000,569000,569000,392598
2007-09-06,562000,575000,561000,575000,354811
2007-09-07,575000,575000,566000,575000,314939
2007-09-10,563000,564000,556000,563000,355035
2007-09-11,565000,573000,561000,567000,274242
2007-09-12,568000,570000,559000,560000,293606
2007-09-13,560000,567000,551000,562000,487920
2007-09-14,560000,561000,552000,556000,485976
2007-09-17,551000,552000,544000,545000,429775
2007-09-18,545000,548000,538000,542000,475220
2007-09-19,553000,559000,548000,552000,579688
2007-09-20,547000,552000,540000,546000,580397
2007-09-21,540000,543000,532000,534000,789349
2007-09-27,550000,558000,543000,558000,998378
2007-09-28,576000,577000,570000,575000,857833
2007-10-01,576000,577000,567000,573000,343253
2007-10-02,579000,585000,576000,579000,602735
2007-10-04,563000,570000,560000,565000,806971
2007-10-05,566000,567000,548000,553000,595779
2007-10-08,554000,558000,541000,551000,567816
2007-10-09,541000,545000,533000,537000,814499
2007-10-10,545000,553000,538000,552000,651943
2007-10-11,553000,559000,543000,555000,604203
2007-10-12,551000,572000,547000,557000,1131265
2007-10-15,558000,562000,538000,542000,678801
2007-10-16,527000,532000,513000,515000,1337079
2007-10-17,516000,522000,508000,515000,717686
2007-10-18,520000,526000,516000,522000,600895
2007-10-19,529000,548000,519000,540000,970389
2007-10-22,521000,533000,519000,522000,660209
2007-10-23,525000,530000,522000,522000,639428
2007-10-24,526000,526000,509000,513000,809430
2007-10-25,511000,518000,500000,507000,746154
2007-10-26,511000,532000,503000,532000,1028972
2007-10-29,540000,550000,535000,545000,803595
2007-10-30,545000,550000,537000,544000,383367
2007-10-31,547000,551000,543000,550000,554686
2007-11-01,555000,557000,543000,549000,535987
2007-11-02,540000,548000,538000,540000,478373
2007-11-05,535000,537000,526000,528000,552045
2007-11-06,523000,548000,523000,548000,615179
2007-11-07,549000,573000,547000,570000,1185442
2007-11-08,558000,562000,536000,536000,885500
2007-11-09,539000,550000,534000,540000,639905
2007-11-12,530000,534000,524000,532000,518333
2007-11-13,525000,539000,523000,532000,507261
2007-11-14,545000,548000,538000,547000,599956
2007-11-15,546000,571000,545000,570000,1021965
2007-11-16,558000,567000,554000,557000,480745
2007-11-19,558000,561000,541000,541000,445045
2007-11-20,530000,535000,526000,531000,431832
2007-11-21,531000,531000,514000,515000,662031
2007-11-22,510000,539000,509000,539000,763412
2007-11-23,535000,560000,535000,557000,858483
2007-11-26,561000,564000,547000,563000,556621
2007-11-27,556000,556000,530000,539000,678884
2007-11-28,543000,552000,536000,544000,488377
2007-11-29,555000,569000,552000,567000,894868
2007-11-30,567000,573000,562000,565000,593196
2007-12-03,555000,568000,544000,566000,465441
2007-12-04,571000,581000,568000,575000,412473
2007-12-05,574000,594000,571000,582000,464512
2007-12-06,598000,612000,597000,612000,1125181
2007-12-07,613000,617000,604000,608000,604735
2007-12-10,613000,614000,606000,614000,452015
2007-12-11,614000,614000,603000,603000,448498
2007-12-12,591000,600000,586000,598000,603108
2007-12-13,596000,599000,583000,590000,686677
2007-12-14,583000,588000,574000,581000,401297
2007-12-17,568000,577000,560000,560000,588904
2007-12-18,550000,564000,549000,560000,435046
2007-12-20,559000,568000,554000,559000,439365
2007-12-21,562000,564000,551000,560000,367215
2007-12-24,562000,580000,562000,578000,377486
2007-12-26,579000,584000,572000,576000,219840
2007-12-27,574000,578000,570000,570000,238236
2007-12-28,565000,567000,556000,556000,296401
2008-01-02,559000,560000,542000,544000,360944
2008-01-03,538000,553000,532000,546000,386930
2008-01-04,546000,548000,538000,539000,359947
2008-01-07,518000,524000,517000,519000,795744
2008-01-08,519000,524000,516000,516000,495674
2008-01-09,517000,529000,513000,525000,477309
2008-01-10,522000,529000,516000,516000,631027
2008-01-11,518000,526000,511000,516000,468503
2008-01-14,514000,526000,514000,525000,443340
2008-01-15,533000,541000,521000,532000,805679
2008-01-16,520000,540000,518000,530000,988962
2008-01-17,537000,560000,536000,560000,844278
2008-01-18,552000,572000,548000,567000,711728
2008-01-21,561000,573000,558000,564000,501701
2008-01-22,550000,558000,536000,536000,864273
2008-01-23,552000,556000,538000,540000,726077
2008-01-24,551000,562000,549000,556000,558040
2008-01-25,556000,570000,554000,561000,522150
2008-01-28,553000,565000,536000,539000,544264
2008-01-29,546000,560000,544000,558000,429425
2008-01-30,567000,581000,560000,571000,715388
2008-01-31,579000,597000,571000,595000,935342
2008-02-01,601000,605000,578000,586000,567042
2008-02-04,602000,612000,600000,612000,938431
2008-02-05,605000,618000,601000,613000,464151
2008-02-11,591000,601000,584000,584000,576825
2008-02-12,585000,588000,573000,573000,370261
2008-02-13,588000,588000,570000,574000,431174
2008-02-14,583000,593000,580000,593000,576741
2008-02-15,586000,590000,575000,586000,400020
2008-02-18,582000,587000,571000,577000,368249
2008-02-19,580000,587000,577000,587000,332820
2008-02-20,587000,590000,576000,578000,363429
2008-02-21,579000,596000,579000,594000,425392
2008-02-22,582000,587000,580000,582000,311492
2008-02-25,578000,582000,575000,581000,304726
2008-02-26,581000,586000,569000,571000,247871
2008-02-27,573000,586000,569000,578000,277656
2008-02-28,584000,585000,573000,580000,290722
2008-02-29,577000,577000,560000,560000,459776
2008-03-03,545000,552000,542000,549000,442736
2008-03-04,550000,561000,550000,552000,339511
2008-03-05,551000,566000,551000,562000,421940
2008-03-06,563000,575000,558000,562000,377012
2008-03-07,550000,555000,547000,550000,405455
2008-03-10,548000,561000,545000,554000,357960
2008-03-11,548000,559000,547000,555000,627098
2008-03-12,566000,570000,558000,560000,487481
2008-03-13,551000,559000,547000,550000,616703
2008-03-14,555000,557000,543000,547000,443619
2008-03-17,553000,559000,545000,550000,814825
2008-03-18,552000,572000,552000,568000,849608
2008-03-19,582000,593000,580000,591000,700706
2008-03-20,585000,606000,579000,606000,646685
2008-03-21,609000,610000,602000,607000,431495
2008-03-24,604000,606000,595000,599000,211833
2008-03-25,611000,615000,605000,610000,428317
2008-03-26,619000,619000,609000,612000,318996
2008-03-27,606000,608000,596000,605000,418533
2008-03-28,605000,618000,603000,613000,506860
2008-03-31,617000,629000,612000,623000,586773
2008-04-01,628000,641000,618000,636000,679572
2008-04-02,652000,662000,651000,661000,778721
2008-04-03,661000,667000,656000,662000,433515
2008-04-04,662000,662000,647000,650000,350113
2008-04-07,646000,661000,646000,650000,411714
2008-04-08,643000,648000,636000,646000,341622
2008-04-10,643000,662000,639000,656000,674191
2008-04-11,660000,680000,660000,680000,795995
2008-04-14,670000,678000,662000,678000,420276
2008-04-15,678000,679000,658000,658000,392714
2008-04-16,660000,665000,647000,651000,502937
2008-04-17,668000,671000,660000,661000,404439
2008-04-18,662000,677000,662000,665000,504488
2008-04-21,675000,676000,666000,674000,429666
2008-04-22,670000,679000,668000,675000,367195
2008-04-23,668000,675000,653000,653000,508013
2008-04-24,659000,671000,655000,661000,502378
2008-04-25,670000,690000,666000,690000,1005154
2008-04-28,696000,719000,692000,716000,764629
2008-04-29,717000,718000,706000,710000,434594
2008-04-30,709000,718000,705000,711000,627649
2008-05-02,733000,734000,724000,731000,1008350
2008-05-06,735000,745000,732000,745000,767162
2008-05-07,738000,745000,732000,741000,446575
2008-05-08,725000,730000,719000,728000,688815
2008-05-09,732000,733000,707000,709000,581711
2008-05-13,718000,735000,710000,735000,600893
2008-05-14,732000,738000,729000,738000,401059
2008-05-15,740000,764000,740000,764000,549754
2008-05-16,760000,764000,749000,760000,604150
2008-05-19,760000,763000,728000,728000,632545
2008-05-20,728000,729000,703000,713000,912462
2008-05-21,702000,726000,701000,718000,473984
2008-05-22,712000,720000,704000,713000,362597
2008-05-23,710000,723000,707000,707000,294057
2008-05-26,699000,700000,672000,679000,844508
2008-05-27,690000,705000,689000,702000,364827
2008-05-28,718000,718000,690000,692000,415084
2008-05-29,704000,730000,697000,730000,497100
2008-05-30,729000,741000,725000,741000,493392
2008-06-02,735000,741000,725000,726000,397396
2008-06-03,722000,722000,703000,704000,419364
2008-06-04,703000,720000,703000,713000,286740
2008-06-05,718000,718000,707000,709000,362537
2008-06-09,684000,692000,682000,686000,619982
2008-06-10,687000,691000,665000,666000,560106
2008-06-11,669000,688000,667000,681000,479723
2008-06-12,669000,678000,663000,663000,901709
2008-06-13,672000,692000,666000,674000,529803
2008-06-16,685000,691000,680000,691000,335345
2008-06-17,691000,695000,681000,688000,365451
2008-06-18,681000,704000,681000,704000,302076
2008-06-19,696000,697000,675000,675000,516520
2008-06-20,688000,688000,665000,668000,428189
2008-06-23,652000,663000,652000,658000,408770
2008-06-24,660000,664000,654000,659000,313711
2008-06-25,658000,661000,644000,655000,446589
2008-06-26,660000,670000,656000,665000,398145
